start,text
1576.0, And it makes things like this very easy.
1578.0, We can just subtract two dates from each other.
1581.0, Right.
1582.0, And it'll tell us the elapsed time.
1584.0, We can run a method on that elapsed time to tell us how many seconds that elapsed time is.
1589.0, So pretty cool.
1590.0, Yeah.
1591.0, That's the total seconds.
1592.0, It's a different part of the parser.
1594.0, Yeah.
1595.0, Yes. The total seconds gets imported with the date you tell parser thing.
1599.0, Yeah. Exactly.
1601.0," It's an operation that can be run on this date time delta, I think, type object here."
1606.0," It's like total hours, total minutes."
1609.0, I think there might be like total minutes and total hours also.
1612.0, Yeah.
1613.0, Yeah.
1614.0," So is parser a lot of loss and then like that parser, not total seconds or not?"
1618.0," Yeah, exactly."
1619.0, Yeah.
1620.0, Exactly.
1623.0, Yeah.
1624.0, So yeah.
1625.0, So what did the code should be important to them?
1628.0, Yeah. So we usually import all our stuff right at the top.
1631.0, So I was just going to show the code.
1632.0, So here I've got everything that I need to import way at the beginning.
1636.0, So it's kind of like Python goes and copies and pastes everything in those files.
1640.0, And puts them in your file.
1641.0, So now everything that's defined in those files is now accessible in your file.
1645.0," You just have to sort of do this, the dot notation on these libraries here."
1653.0, So I just wanted to show you down here.
1658.0," So here I shouldn't have imported again, but it's just part of this exercise."
1662.0, So here I've got the parser being imported.
1665.0, I've got the start time.
1666.0," These are just strings, right?"
1668.0, Nothing special about them.
1670.0, And we can parse them.
1673.0, So I've got these strings parsed and the types of these objects.
1678.0," Again, are not strings anymore."
1679.0," Now that I've parsed them, right?"
1681.0," Start date and end date are now these date time objects, date time dot date time."
1688.0, And then we can do operations like this.
1690.0," So if I just simply subtract one time from the other and print that time delta object,"
1697.0, Python puts it in this nice little format for me.
1700.0, I should just comment these out.
1701.0, It's hard to see.
1702.0, It puts it in this nice little format for me.
1704.0, So here's number of seconds.
1706.0, The hours colon number of minutes colon number of seconds.
1709.0, So this is the STR method that was implemented for that kind of object.
1713.0," It prints it in this nice little form, right?"
1715.0, Hours colon minutes colon seconds.
1718.0," And then we can do this useful thing, which is what we're doing in our code."
1723.0, We can run the total seconds function on an object of this time delta.
1728.0, And it tells us that this 10 minutes is equivalent to 600 seconds.
1734.0," It's very, very cool, very useful."
1736.0, And we don't even need to know how any of that is implemented.
1739.0, We just make use of these functions.
1741.0, What's cool about the parser though?
1743.0," And this will be really, really cool."
1746.0, You can actually write the time and the date in any format.
1751.0," It doesn't have to be month slash day slash year space this, right?"
1757.0, So this is kind of how I wrote this one.
1759.0," We can actually write it something like set 30, 2021, right, like that."
1765.0, And it knows how to read that.
1767.0, Or we can write out September all the way.
1770.0," Put the comma there, put the comma there, put the PM lower case, and closer to the time."
1774.0, And it knows how to read that as well.
1776.0, So it knows how to parse all these different ways of writing the dates
1780.0," and save them as these daytime objects for using in this very nice, very readable way."
1787.0, Isn't that cool?
1790.0, Okay.
1791.0, So very useful if you ever want to work with date times.
1798.0, Okay.
1799.0," So now, okay."
1803.0, So now this is our state dictionary sort of for how we ended up with our simple work out class.
1810.0, But what are the changes we made to improve it?
1814.0," Well, in my state dictionary, I added my class variable, calories per hour."
1819.0," So now this calorie per hour is available for any instance that I create, right?"
1826.0," We already knew this, but this is kind of the representation of that."
1832.0," And we didn't add anything to the instances, those haven't changed, right?"
1838.0, Okay.
1839.0," So little aside on class variables, right?"
1842.0, So this cal per hour here is available for all of these instances.
1847.0," Now, a class variable, right, is just like an instance variable."
1851.0," We can access it from within the class definition, which is how it should always be done."
1857.0," But Python being Python, they allow you to access that class variable from outside the class definition as well."
1866.0," So we can do something like this so we can call the cal per hour class variable on the name of this class, right?"
1875.0," Outside of the definition, right?"
1877.0," This is my class definition. It ended here, right?"
1880.0, And this is just code that's outside of the definition.
1883.0, And Python will be happy to tell you what that value is.
1887.0, Python will also be happy to tell you what that value is if you access it through an instance.
1892.0, So here I've created an actual instance of type workout.
1895.0, So I'm not calling the cal per hour on the name of my class.
1899.0, I'm just grabbing it through one of my instances.
1902.0," And if I print instance.cal per hour, Python will also happily tell me what that value is."
1909.0," And Python being Python, they're going to allow you to change the value of that cal per hour outside of the class definition as well."
1916.0," So here outside the class definition, I'm going to say workout.cal per hour equals 250."
1922.0," So now the cal per hour is changed permanently to 250, no matter how I access it, either by calling the name of my class directly or by calling the class variable through one of the instances."
1937.0, Okay.
1940.0, So no good.
1941.0, Never ever work with these data attributes or access class variables outside the class definition.
1950.0," If you really want the user to be able to do something like this, right, then write a method for it."
1955.0," And then they can change it or access it in a consistent way, the way that you want them to access it."
1963.0, Okay. So just a little bit of practice for you guys to create a couple of workout objects just to make sure everyone's on the same page we understand what a workout object is.
1973.0, So just create for me two objects and then print the calories for these workout objects.
1979.0, So the first one I would like you to create name the variable W underscore one.
1984.0," It started this workout started in January, one, two, three, thirty and it went till four p.m."
1990.0, And you want to estimate the calories from this workout.
1993.0," You don't know how many calories you burned, right?"
1996.0, And then print the value for that calories.
1999.0," And then the second object, same start date, same end date, but you know that you burned 300 calories."
2005.0, So create these two objects and then print the number of calories burned.
2010.0," This is online, one ninety nine."
2017.0," And it's okay to scroll back up, right, to the init method of workout just to see how it's implemented."
2023.0," No reason you should have memorized it by now, right?"
2027.0," All right, how do we create these two objects? What's W one equal to?"
2033.0, Yep.
2042.0, Yep.
2044.0," Yep, the start date would be first."
2046.0, So I can just...
2048.0," As a string, perfect."
2050.0, Yep.
2052.0, Yep.
2053.0, I'm not saying this.
2054.0," I don't think I'll say, yeah, I don't know if that works."
2058.0," And then the end date, right, is the next one."
2061.0, So this one's 4 p.m.
2065.0," Right, like that."
2066.0, I'm gonna do that.
2068.0, And then what else do I put?
2072.0, Or do I put anything else?
2079.0, Exactly.
2080.0," Yep. In this particular case, I'm gonna let it default to none."
2083.0, And then how do I grab the number of calories burned for this object?
2087.0, For this workout object.
2089.0, How do I print that out?
2097.0, Yep.
2098.0, So I just call the get calories method on W one and let's slap a print statement around that.
2103.0, Like that.
2105.0, Okay.
2109.0, Yep.
2110.0, Why do I do that by the way I can use that?
2116.0, Perfect.
2118.0, So what is it? A 30 minute workout at 200 calories per hour.
2122.0," It's 100 calories, right, burned."
2127.0," Second one will be pretty similar, right?"
2130.0, So I'm just gonna copy and paste.
2132.0, What's the difference between this one and the previous one?
2143.0," When I create my object, what's the one difference?"
2147.0, Yeah.
2150.0, Yep. Exactly.
2152.0, We will pass in 300 as the last program.
2156.0," And so then if we run that,"
2159.0," 100 was my first print statement and 300 is my second one, right?"
2163.0, So it relies on the number that was passed in as opposed to calculating it by estimating it based on the start.
2174.0, Alright. Everyone okay with this?
2177.0, We all sort of understand get calories method.
2180.0, Perfect.
2181.0, So we finished our improved method here.
2183.0," We saw this better get calories method, very neat method that allows estimation."
2189.0, And we saw a little bit about using these daytime objects.
2195.0," Okay. So the next stop, the rest of this lecture will be implementing one subclass of this"
2202.0, workout object called a run workout class.
2208.0, Okay.
2209.0, And so we're going to use the idea of hierarchies and class inheritance to do this.
2215.0, So let's remember a little bit about hierarchies in terms of Python.
2220.0," So when we create a class that we know will be sort of this parent class,"
2228.0," that's a base class, right?"
2230.0, It's the most basic thing that we'd like to work off of.
2234.0, We call that the parent class or the super class.
2237.0," And this one parent class can have many subclasses associated with it, right?"
2243.0," So in this particular case, just as an example, we can have two types of workouts, right?"
2249.0, One outdoor workout and one kind is an outdoor workout and the other kind is an indoor workout.
2255.0," And both of these are workouts, right?"
2260.0," So everything that a workout has and everything that we can do with a workout,"
2264.0," we will be able to, we'll, will exist in outdoor workout and indoor workout and we'll be able to do with outdoor workout and indoor workout, right?"
2273.0, So a child class is a parent class.
2276.0," So subclass is a super class, right?"
2280.0," But these subclasses can bring about some of their own, quote unquote ideas, right?"
2289.0, Their own attributes.
2291.0," So for an outdoor workout, we might add more information, right?"
2296.0," So add more attributes, maybe location, something like that."
2300.0," For indoor workout, you know, you might not need a location, you might not add any extra data attributes."
2307.0," We might add more behaviors, right?"
2309.0," So for outdoor workout, I don't know, you'd add some different, some different behavior than just a regular workout."
2317.0, Same for indoor workout or you might override behaviors.
2320.0, So you might change something that workout does to be specific to an outdoor workout.
2325.0," And of course, we can create as many of these subclasses as we'd like."
2329.0," So for outdoor workouts, we can now have two different types of outdoor workouts are running or swimming."
2335.0," And for indoor workouts, we might have treadmill or weights types of workouts, right?"
2339.0," And whenever you create these child classes, they inherit everything that their parents has."
2344.0," So a running class is an outdoor workout and by default, it's also going to be a workout, right?"
2350.0, Because outdoor workout was a workout.
2353.0, So what we're going to do in this run workout class is I'm going to show you three sort of methods implemented.
2361.0, The first one is going to be just reusing something that our parent can do.
2366.0, The second one is going to be overriding a method that our parent already can do to make it better and more specific to the child class.
2375.0, And the third one is to add a method that our parent didn't even have.
2380.0, So we're going to do these three things in the run workout object.
2386.0," So let's remember this example here about common properties that all of our workouts have, right?"
2393.0, So this is basically us implementing our workout super class.
2397.0," So I know we did implement all of these, but in theory, we can implement all of the things that are highlighted in yellow in our parent class."
2404.0, And these are common no matter what kinds of workouts we create.
2407.0," Now in the Python file, I actually have a swimming subclass."
2411.0," We're not going to go over the swimming subclass in the lecture, but please feel free to go through it in the Python file for this lecture."
2418.0, And I think you'll also be working with it in recitation on Friday as well.
2422.0," In lecture, we're going to be creating some subclass that's specific to running."
2429.0, And this running class will of course inherit all of these properties that our parent workout class has.
2436.0, But we're also going to add our own data.
2441.0, And we're going to override some data that the workout class has and things like that.
2446.0," So specifically, the only thing we're actually going to implement that's different than a regular workout is to add an elevation."
2454.0, An elevation attribute.
2457.0," So beyond that, start time and time calories."
2460.0, An icon will also exist and the kind of workout will also exist.
2463.0, Those are our five data attributes from workout.
2466.0, And we're going to add elevation for running workout to make six.
2471.0, Okay. So this was our parent class.
2474.0," Right? Just as a reminder, this is what it looked like."
2477.0," We had our class attribute here, a class variable, and this init method here."
2484.0, The class workout is their parent was the generic Python object.
2489.0," Now when we create our run workout, our parent will be the workout class."
2494.0, Right? So we don't just want it to be a Python object.
2497.0, We want it to be a workout object.
2501.0," So as soon as we do that inside our code, Python says, all right, let me just grab all of this stuff."
2507.0, I love anything that's defined inside your parent class.
2510.0," This workout and quote unquote, copy and paste it into this class."
2515.0," So right off the bat, we've got all of the things that workout has."
2520.0," But that's not, that doesn't quite work with our run workout."
