start,text
456.20000000000005, So the products is set to the products in the database table.
464.24, Now this is as far as the read view.
468.32," Now for the update view, that's going to be a little bit longer."
472.64," So basically what we want is, first of all, we want to get the product by the product"
478.04," ID because we want to update a certain product, right."
482.08, So we need to target it by its unique identifier by its ID number.
487.28000000000003," Now to do that, let me create a function."
490.28, And I'm going to call it product underscore update underscore view.
495.52," And that's taking the request, but also it's taking our unique identifier."
499.79999999999995, It's taking the product ID number.
502.59999999999997, So the product ID as second parameter.
506.28, And now I want to take the product class.
508.84, And I want to go to the objects.
514.08, And I want to go to the objects here.
517.96, And we're going to select.
521.64, Now I want to take the product class dot all of the objects dot get.
527.6800000000001, Now get is a special method that's going to target the product ID number.
533.4000000000001, So the product underscore ID is set to whatever the product ID that we are looking for.
542.52," And of course, I'm going to assign that to a variable called product."
547.48, Now the second variable is going to be the form that's going to be the form object
551.92, instantiated from the product form with the product instance.
556.0799999999999, So whatever the product instance here is going to be that's going to be passed as a parameter
561.36, in the product form class.
563.4399999999999, And we're going to assign that to a variable called form.
567.04, So that's the product form class.
569.52, And we will pass here the parameter.
572.48, We're going to set the instance to be the product itself.
576.0," Now as always, I want to check out if the request method is equal to post."
583.36," In this case, I want to buy the form data from the request to the existing product instance."
590.4399999999999, So that's going to be a little bit different from what we have done here.
595.4, When we have binded this form data from the request.
598.8, So we're going to do that a bit different here because we're going to just to take the
603.12, existing product instance.
604.88," If that's true, I want to bind the form data from the request to the existing product"
610.8399999999999, instance.
612.3199999999999, So I'm going to take the product form and the product form is taking two different arguments.
618.8399999999999, The first one is the post request.
621.3599999999999, So that's the dot post.
624.88, And the second argument is the instance which is set to the product itself.
630.0, So that's going to be exactly like here.
633.4399999999999, We're going to pass that as a second parameter in that product form method.
640.12, And I'm going to save that again in the form.
644.12, So I'm actually overriding the form if the request dot method is equal to post.
649.16," And of course, the next thing we need to do is to check if the form data is valid."
653.52," So if form dot is underscore valid in this case, I want to save the updated product to the"
664.0, database.
665.28," So form dot save exactly the same thing that we have done here guys, right?"
672.12, But that's a bit different even for the form.
675.16, We have binded here the form data from the request.
678.16, And here we have binded the form data from the request to the existing product instance.
684.1999999999999," So I added here a second parameter, which is the product instance to update our product"
689.0, in our database table.
691.0," So if the form is valid, we're going to save that updated product."
694.9599999999999, And I want to redirect the user to the product list.
698.8399999999999, So I'm going to return redirect the user to the product underscore list.
707.52," And again, if the request dot method is not equal to post, I'm going to render the product"
713.28, form template with the form.
715.88, So that's basically going to be the same exact line here.
721.84," All right guys, so we have created together for different views, the update view, the"
729.3199999999999," read view, create view, and of course, the home view."
734.0, The last view that's remaining is the delete view.
737.48," Basically what we want, that's going to be very close to update because we want again"
742.44, to target a certain product by its unique identifier or product ID.
748.08, We want to get the product by the product ID.
751.0," We will check if the request method is post, then we're going to delete the product from"
754.9200000000001," the database table, then we're going to redirect the user to the product list view."
759.72," And finally, we're going to render the product confirm the lead page, this one that we haven't"
765.9200000000001, created yet.
767.12," What's going to tell the user, are you sure you want to delete this product or not?"
771.12," All right, so let's go ahead and write that."
775.32, So I'm going to create a function.
777.88," I'm going to call it product underscore, delete underscore view that's taking again,"
782.8," request and the product ID, a second parameter, second input."
788.76, So I want to get the product by the product ID.
793.08, So I'm going to access the product class dot objects dot get.
798.1600000000001, So that's going to be the product ID.
801.5600000000001, And that's equal to whatever the product ID that the user is selecting.
806.6, Next I want to check out if the request method is post.
811.12," So if the request, I think this is cemented in your head now, guys, we have repeated this"
817.6," many, many times."
819.36," So if the request method is equal to post, I want to delete the product."
824.96, So simply product dot delete.
828.2," And yet again, we will redirect the user to the product's list."
836.52," And then finally, I want to render this product confirm the lead template with the product."
841.8," So we're going to render, we're going to return render the request as first parameter"
850.0, of course.
851.0," And in the app forward slash, let's check out product underscore confirm underscore"
857.04, delete.
858.04, That's the one product underscore confirm underscore delete dot HTML of course.
865.3599999999999," And the context here is set to the product itself, the product in question, the product"
870.92, that we want to delete.
872.64," And that's it basically guys, we have created all of our views, our home view, our create"
878.0799999999999," view, our read, our update and our delete view."
882.92," Now very quickly, let's go ahead and create our URLs.py file."
887.4," So we will have here our dispatcher or our router from Django dot URLs, I want to import"
896.64, the path that's going to import the path function of course from the Django URLs model.
903.0," And of course, the path is very important to route the user to whatever the route that"
907.84, the user should be directed to.
909.68," So from the current directory, I want to import the views."
916.68, Then I will have the URL patterns list.
920.3199999999999," In that list, I will have my path."
922.64, So the first path is going to be on an empty route.
926.24, I want to go to the views and access the home view that's going to be our home page.
931.56, And I'm going to give it a name of home.
937.36, Let's not forget the comma.
939.6," Now I will need four more path, want to create the product, want to list the product, want"
945.04, to update and want to delete.
947.0," So one, two, three, four."
949.96, So the first one is going to the create route.
954.52," And for the views, I will need the product underscore create view."
960.6800000000001, Right?
961.6800000000001, And I'm going to give it a different name that's going to be product underscore create.
969.2," The next route, I need to list all of the products."
973.12, So list for slash.
975.8, And that's going to go to the product list view.
982.88," And I'm going to change the name of course, I'm going to give it a name of product list."
991.24," For updating and deleting the products, it's going to be a little bit tricky."
996.0, So take a look at that.
997.4, We want a route called update for slash.
1001.28, Then I will need the product ID.
1004.04, Slide those brackets here.
1006.64, I need this product ID.
1011.4399999999999," But I need to identify that this product ID is going to be an integer, right?"
1016.4399999999999," And at the end of the route, I need to enter a forward slash, right?"
1021.8399999999999, So this is the correct path that's going to appear whenever you want to update a product
1026.84, in your products list.
1028.6399999999999, Then I will access a different view of course.
1031.4," So the view here is the product update view, product update view."
1038.5600000000002, That's the first one.
1039.92, And I'm changing the name to product underscore update.
1046.52, For the delete that's going to be essentially the same thing.
1049.3600000000001," So on the lead for slash, then in those brackets, I need my product underscore ID."
1056.4," And I'm identifying that this is an integer, right?"
1059.72, So the product ID should be an integer here.
1063.64, And do not forget the forward slash at the end of the route.
1067.28," And finally, I will need to change the views that's going to be the product delete view."
1078.64, And I will change the name to also product delete.
1082.92," All right, guys."
1085.44, So these are our path that will help us to be redirected from one page to the other.
1093.96," On an empty route, we'll go to the homepage, create that's going to create our product."
1101.04," To list, we're going to list all of the products inside our database table to update a certain"
1106.3200000000002, product.
1107.3200000000002, We're going to target it by its ID number.
1109.56," And the same exact thing for the delete if we want to delete a certain product, we'll"
1114.16, need to target it by its product ID.
1116.96," And in case we want to delete that, we're going to be redirected to a page for the confirmation."
1122.76, It's going simply to ask you if you're sure that you want to delete that product.
1126.52," All right, we are almost there."
1128.28," The last step that we need to take in our back and setup, we need to go to our project"
1133.52, to our URL file and setup our path here.
1138.0800000000002," So our usual path, of course, on an empty route."
1141.24, So single quotes.
1143.92," I want to include the URL file, which is in our application."
1147.72, So include URLs.
1151.88, Or in app.yourl's.
1156.0," And for that, I will need to import include function as well."
1160.28, Now one final step that I want to take just as a confirmation step is to make migrations
1166.6000000000001, and apply migrations again.
1168.96," So I'm going to do, again, Python manage.py make migrations."
1173.28," Okay, new changes detected."
1175.44, That's fine.
1177.28, And I will do my great.
1179.48," All right, fine, no migrations to apply."
1182.8, This is simply going to tell me if there is anything that I made by error.
1186.72, It's going to detect it.
1188.3600000000001, And this is basically a guide for the backhand.
1190.88, We have setup our server.
1192.52, We have setup our database.
1194.84, Let me actually run the server by thumb manage.py run server.
1200.4399999999998, All right.
1202.6399999999999," And of course, we don't have anything because the home.html is empty."
1207.76," Now just the test, I'm going to type this is a test."
1211.6399999999999, I'm going to save that.
1213.6, I'm going to get back here refresh.
1215.84, And this is a test.
1217.32, So everything is being rendered properly.
1219.84," So yeah, that's it guys for this part."
1221.76," In the next part, we're going to setup our front-hand design."
1225.08, So thank you so much for watching and I will see you shortly in the next part.
