start,text
374.56," quickly lying has disappeared. And the last thing before we leave views the pie, you need to pass"
380.88," that context dictionary in your render function. Right, let's now go to index.html one more time"
388.48," and let's loop over all of the Tours stored in the database. To do that, I'm going to come here"
394.88, under the h1 tag and I'm going to add ul or unordered list. I'm going to display all of the
402.08000000000004, records or all of the Tours in an unordered list to be rendered on the page. Now I want to iterate
408.32," over that Tours variable that I've created. So I can say for Tours in Tours, that's a normal Python"
416.0," code. That's what you would do in Python. But in Django template language, that's going to be"
422.4, a little bit different. So the way to do that is we're going to put curly braces around our
429.28, for loop. And also I want to add ampersand after the first curly brace and ampersand
439.44, before the second curly brace. So you're actually plugging your loop inside this curly
444.8, brace with ampersand. And make sure that the ampersand should be attached to the curly brace
450.08000000000004, if there is a small space you're going to get an error. So you need to be very careful in your syntax.
456.0," Next, I want to display each record in a list item. So I'm going to add a list item."
461.68," In that list item, I want to print or display that Tours. And this time, I'm not going to put"
467.68, around this curly brace with ampersand instead that's going to be plugged inside double curly
474.79999999999995," braces. And finally, as you have started the for loop, you need to end the for loop."
480.56," And again, we need to put that inside curly braces ampersand."
488.0, Awesome. Let's hit control as to save. Let's get back to our page. Let's refresh beautiful.
494.88," Now we have our page properly rendered with the proper title, with h1 tag and all of our records"
502.96," stored in the database. So all of that thanks to that beautiful method that we've created,"
508.71999999999997, the stir method that we've created inside our tour class. So this approach that we have followed
514.88," demonstrates how efficiently Django interacts with databases and templates, providing a powerful"
520.96," toolkit for web development. If you want to create more records or more tours, you can do that by"
526.8," accessing the shell, add the tour that you want, and then again, display it on your web page."
532.08," And by the way, you can improve upon this application to make it a proper AsiaTour's agency website."
537.6, Let me actually show you if I want to add a new record. So I'm going to do control C to exit that.
544.0," Let me do Python manage dot by shell. Let's open the shell. That's okay. If it's open this way,"
553.52, no problem. And let's import from AsiaTour's agency.models. I want to import a tour class.
564.0," Then I will create the third tool and take origin, origin country. Let's say for example, Malaysia,"
572.88," destination country. Let's say Japan, number of nights. Let's say for instance seven nights."
584.24," And the price, let's make it $1000. Now let's save the tour, t03.safe. And if you will do t03,"
595.68," you will have your ID3 from Malaysia to Japan, seven nights costs $1000. Now let's go ahead and quit that."
605.12," Let's do, let's run the server one more time. Let's refresh the page. And immediately you see here that"
613.1999999999999, ID3 from Malaysia to Japan seven nights costs $1000. You see this approach demonstrates how
620.4," efficiently Django interacts with databases and templates, providing you a powerful toolkit for web"
626.4," development. In the next video, I'm going to introduce you to Django's admin tool that's going to"
631.76, be the admin dashboard. And I'm going to show you how to manage records not just through the shell
637.04," like we have done, but also using the robust interface of the Django admin dashboard. Thanks a lot"
642.96, for watching and I will see you in the next video.
